company_name,sector,funding_total_usd,company_age,target,Giants,No Budget,Competition,Poor Market Fit,Acquisition Stagnation,Platform Dependency,Monetization Failure,Niche Limits,Execution Flaws,Trend Shifts,Toxicity/Trust Issues,Regulatory Pressure,Overhype,High Operational Costs
Emcore,Semiconductors,204142.0,42,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EMED Co,0,0.0,77,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Emergency CallWorks,Software,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Emergent Game Technologies,Games,49450000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Emergent BioSolutions,Biotechnology|Health Care,2000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Emerging Threats,Security,2400000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
eMeter,Clean Technology,71900834.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
eMotion,Software,2500000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Empire Avenue,Advertising|Curated Web|Social Media|Stock Exchanges,1400000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Employee Benefit Solutions,Health and Wellness|Health Care|Hospitality,15500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EmployInsight,Curated Web,1000000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Emptoris,Finance|Software,12000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EMSystems,Curated Web,750000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Emu Messenger,Android|Chat|Messaging|Mobile|Productivity Software|SMS,1500000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Emulation and Verification Engineering,Semiconductors,9650000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enable Holdings,Sales and Marketing,5440000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enablence Technologies,Semiconductors,21000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enanta Pharmaceuticals,Biotechnology|Health Care,21200000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enbridge,Clean Technology,1500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Encelium Technologies,Hardware + Software,11000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Encentuate,Enterprise Software,16000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enclarity,Health and Wellness|Health Care|Information Technology,15500000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Empowered Careers,EdTech|Education,19391496.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Encover,Software,24102319.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Encysive Pharmaceuticals,Biotechnology,88950000.0,37,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endaga,Communications Infrastructure|Mobile Infrastructure|Telecommunications|Ventures for Good,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endeavour Software Technologies,Android|Consulting|Enterprise Software|iPad|iPhone|Mobile|Mobility|Software,0.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endeca,E-Commerce|Enterprises|Enterprise Software|Search,65000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endocyte,Biotechnology|Health Care,94100000.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endologix,Biotechnology,15000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endomondo,Gps|Health and Wellness|Social Media|Tracking,8175000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endorse,Brand Marketing|Coupons|Loyalty Programs|Mobile|Shopping,4250000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endosee,Bioinformatics|Biotechnology,3572737.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endosense,Biotechnology|Health Care,80600000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endurance Lending Network,Crowdfunding|Finance|Finance Technology|FinTech|Peer-to-Peer,1500000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endurance Specialty Holdings,Finance,220800000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Endymed,Biotechnology|Medical Devices,7000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Energy Focus,Clean Technology,2650000.0,41,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Energy Micro,Semiconductors,13000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EnergyHub,Clean Technology,33052663.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EnergyWindow,Clean Technology,600000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EnerLume Energy Management,Hardware + Software,150000.0,40,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EnerNOC,Clean Energy|Clean Technology|Energy Efficiency|Software,7750000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enfora,Mobile,19000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Engagement Labs,Analytics|Optimization|Social Media,14000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Engagor,Curated Web|Customer Service|Reputation|Social Media Management|Social Media Monitoring|Social Media Platforms,2600000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Engrade,Colleges|Education|High Schools|Software|Teachers|Universities,8000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enigma Digital,0,6500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enjoyor,Enterprises,4948562.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enkia,Artificial Intelligence|Opinions|Social Media|Software,2250000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enobia Pharma,Biotechnology|Health Care|Medical|Pharmaceuticals,158261598.746082,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enomaly,Cloud Computing|Software|Utilities,0.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
eNovance,Cloud Computing|Open Source|Software,8798987.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enphase Energy,Clean Technology|Semiconductors,76500000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enpirion,Semiconductors,59000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enpocket,Advertising|Mobile,2000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enquiro Search Solutions,Search,750000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ensogo,E-Commerce,41600000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enstratius,Cloud Computing|Cloud Management|Enterprise Software|Security,3500000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EnteGreat,Enterprise Software,0.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Entelios AG,0,0.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Entelos,Biotechnology,0.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EnteroMedics,Biotechnology,31896351.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enterprise Data Safe Ltd.,Enterprise Software|Security,9542.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EnticeLabs,Enterprises|Enterprise Software|Human Resources|Recruiting,3300000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Entravision Communications Corporation,News,2000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Entrecard,Advertising,70000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ENTrigue Surgical,Biotechnology,24350007.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Entrisphere,Web Hosting,108000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Entropic,Semiconductors,0.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EntropySoft,Cloud Computing|Data Integration|Enterprises|Software|Synchronization|Web CMS,3500000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enumeral Biomedical,Biotechnology,29941703.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enverv,Semiconductors,27400000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Envestnet,Business Services,0.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enviance,Software,10000022.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Envio Networks,E-Commerce,17000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Environmental Support Solutions,Software,8000000.0,33,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Envision Pharmaceutical,Delivery|Medical|Pharmaceuticals,140992280.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Envivio,Broadcasting|Software|Technology,42500000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Envox Group,Public Relations,5280000.0,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EnvoyWorldWide,Business Services,16000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Enzymotec,Biotechnology,11000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Cricket Media,Education|Enterprise Software,56309183.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EPAM Systems,Outsourcing|Software|Technology,50000000.0,33,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Epazz,Software,100000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Epicentric,Computers|Internet|Software Compliance,8000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Epigenomics AG,Health Diagnostics|Software,58519352.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Epizyme,Biotechnology|Health and Wellness,61500000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Epocrates,Health and Wellness|Health Care|Mobile|Software,35000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Captual,Education|Media|Software|Video Streaming,24999996.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ePropertyData,Finance|FinTech,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EPS,Clean Technology,20000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EPV SOLAR,Clean Technology,4800000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Epyon,Automotive,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EQAL,Curated Web|Entertainment|Media|Television|Video,6875000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Equallogic,Enterprise Software,47000000.0,42,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Equifax,Consulting,1000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Equinix,Web Hosting,280000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Era,Aerospace|Industrial|New Technologies,7000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EraGen Biosciences,Biotechnology,12000000.0,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
erento,Marketplaces|Online Rental,0.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Erly,Social Media,0.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ERYtech Pharma,Biotechnology,85919109.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ESBATech,Biotechnology,63000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Escapia,Software,3600000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ESCO Technologies,Health and Wellness,11750000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
eScreen,Employment|Human Resources|Recruiting|Services,0.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
eSnips,File Sharing|Media|Social Media|Storage|Web Hosting,5000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
eSoft,Software,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ESP Pharma,Bio-Pharm|Health and Wellness|Health Care|Pharmaceuticals,20000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ESP Technologies,0,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Esperion Therapeutics,Biotechnology|Health and Wellness|Health Care|Medical|Pharmaceuticals,245650000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Espial Group,Software,21000000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Essential Viewing,Enterprise Software,2180175.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Estech,Health Care,39122000.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Etacts,Curated Web,740000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
eTapestry,Nonprofits,6500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ETI International,Enterprise Software,6500000.0,35,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ETrials Worldwide,Biotechnology|Information Technology|Pharmaceuticals|Services,5000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Etsy,E-Commerce|Peer-to-Peer,97256127.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eucalyptus Systems,Cloud Computing|Cloud Management|Enterprise Software|Infrastructure|Open Source,55500000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
euNetworks Group Limited,Enterprises|Financial Services|Health and Wellness|Mobile|Web Hosting|Wholesale,88205645.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EUSA Pharma,Biotechnology,54200000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Euthymics Bioscience,Biotechnology,38500543.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
"ev3, Inc",Biotechnology,34650000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evalve,Health Care,95000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evant,Consumer Goods,15000000.0,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EVault,Data Security|Homeland Security|Software|Storage,6000000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eventful,Curated Web|Events|Local|Search|Social Media,19600000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eventifier,Curated Web,2500000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eventioz,Events|Software|Ticketing,1500000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eventjoy,Event Management|Events|Technology,0.0,12,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EventSneaker,Internet Marketing|Software,15230.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eventure Interactive,Events|Photo Sharing|Video,4345000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Everdream,Databases|Software|Technology,32000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Everest Software,Software,16000000.0,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Everlater,Finance|FinTech|Travel,750000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Everyday Health,Business Services|Health and Wellness,84728588.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EveryScreenMedia,E-Commerce,3500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Everyware Global,Groceries|Manufacturing,20000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evi,Mobile|Search,5190128.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EvntLive,Music,2300000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evoke Pharma,Biotechnology|Health Care,13790001.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evolent Health,Health and Wellness,101279000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evolution Robotics,Software,13880000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evolv,Analytics|Career Management|Enterprise Software,42497374.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evolver,Entertainment|Games|Virtual Worlds,800000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Evostor,Software|Storage,8000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exabyte Corporation,0,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exact Sciences,Biotechnology|Health Diagnostics,8200000.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ExactTarget,Email Marketing|Marketing Automation|Software,188210000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exalead,Databases|Search,15600000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exanet,Storage,35000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exaprotect,Security,7660000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Excel PharmaStudies,Biotechnology|Hospitality,1000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Excelergy,Enterprise Software,17000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Airbrake.io,Apps|Developer APIs|Software,0.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exclusively,Fashion,18800000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exec,Curated Web,3300000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
eXelate,Ad Targeting|Advertising|Big Data Analytics|Internet Marketing,32000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exelis,Software,2000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exeros,Analytics,12000000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eximias Pharmaceutical Corporation,Healthcare Services|Medical|Pharmaceuticals,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EximSoft-Trianz,Software,14000000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exodus Communications,Domains|Service Providers|Web Hosting,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exony,0,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exos,Biotechnology,1125000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Expand Beyond,Mobile|Software,16560000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Expand Networks,Hardware + Software,63500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Expert Dynamics,Software,450000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Expertcity,Computers|Software|Technology,30000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Explorys,Analytics|Enterprise Software|Health Care,14050000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
expressor software,Big Data Analytics|Data Integration|Software,29050000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Extend Health,Finance,15000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Extend Media,Software|Video,33200000.0,35,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Extended Care Information Network,Enterprises|Health Care,16000000.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Extended Stay America,Hospitality|Hotels,565000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Extended Systems,Software,0.0,42,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Extension Entertainment,Curated Web|Music,2750000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Exterprise,Internet|Marketplaces|Services,24000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Extreme DA,Software,7380000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EyeGate Pharmaceuticals,Biotechnology,58443814.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EyeSpot,Software,3700000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eyesquad,Design|Technology,0.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Eyetel Imaging,Medical,10670000.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EZChip,Semiconductors,12116716.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
EzLike,Advertising,100000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Fab,Apps|Design|E-Commerce|Marketplaces,336325000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
FabFitFun,Curated Web|Digital Media|E-Commerce|Health and Wellness|Subscription Businesses|Women,3500000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Fabkids,E-Commerce,2600000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Fabrication Games,0,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
fabrik,File Sharing|Flash Storage|Hardware + Software|Storage,51300000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Face.com,Photography,5300000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Facebook,All Students|Colleges|Communities|Identity|Social Media,2425700000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
faceshift,Broadcasting|Content Creators|Digital Media|Face Recognition|Video Conferencing|Virtual Worlds,700000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
"FaceTime Communications, Inc",Service Providers|Social Network Media|Unifed Communications,70000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Factor Technology Group,Software,2960000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Factory Logic,Software,8000000.0,33,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Factory Media Limited,Bicycles|Internet|iPhone|Sports|Video|Video on Demand,6821772.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
FairPoint Communications,Public Relations|Telecommunications,13300000.0,35,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Falk Realtime,0,0.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Familiar,Photography,1300000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Familybuilder,Social Network Media|Software,1807716.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
FamilyLeaf,Social Media,984000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Fanatics,E-Commerce,695000000.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Fandango,Entertainment|Technology,15300000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
The Fanfare Group,Enterprise Software,34085228.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
FanGo Software Systems,Mobile|Software|Startups,1052870.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
